City,PM2_5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,Xylene,AT,RF,TOT-RF,date,day,month,year
Mumbai,46.22,123.27,NaN,NaN,0,191.56,16.86,1.45,4.02,0,NaN,NaN,NaN,59.78,1.01,177.78,146.63,1008.65,NaN,25.1,NaN,0,09-12-2022,9,12,2022
Mumbai,53.75,151.44,14.11,NaN,0,180.49,19.67,1.46,3.99,0,NaN,NaN,NaN,66.64,0.84,185.09,156.05,1008.19,NaN,24.06,NaN,0,10-12-2022,10,12,2022
Mumbai,60.44,159.55,12.84,NaN,0.16,183.13,18.19,1.49,4.01,0,NaN,NaN,NaN,68.93,0.8,189.87,141.93,1008.66,NaN,25.14,NaN,0,11-12-2022,11,12,2022
Mumbai,50.97,140.33,NaN,NaN,0,188.72,18.75,1.51,4.04,0,NaN,NaN,NaN,70.54,0.82,183.48,146.44,1008.13,NaN,27.07,NaN,0,12-12-2022,12,12,2022
Mumbai,41.56,115.27,NaN,NaN,0,188.1,15.92,1.53,4.07,0,NaN,NaN,NaN,71.23,0.85,181.69,124.76,1008.62,NaN,28.3,NaN,0,13-12-2022,13,12,2022
Mumbai,34.89,97.04,0.61,NaN,0,189.9,15.57,1.54,4.05,0,NaN,NaN,NaN,72.17,0.93,173.82,190.31,1009.6,NaN,28.6,NaN,0,14-12-2022,14,12,2022
Mumbai,39.34,102.44,NaN,NaN,0,193.47,15.04,1.55,4.01,0,NaN,NaN,NaN,77.4,0.77,189.86,157.61,1009.44,NaN,27.26,NaN,0,15-12-2022,15,12,2022
Mumbai,51.37,130.25,NaN,NaN,0,196.88,15.95,1.58,3.99,0,NaN,NaN,NaN,77.11,0.86,197.7,143.07,1009.05,NaN,27.3,NaN,0,16-12-2022,16,12,2022
Mumbai,48.83,135.02,NaN,NaN,0,188.18,18.75,1.58,3.94,0,NaN,NaN,NaN,73.98,0.82,189.12,173.24,1009.77,NaN,27.8,NaN,0,17-12-2022,17,12,2022
Mumbai,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,18-12-2022,18,12,2022
Mumbai,68.68,118.7,15.3,1.53,0.78,79.39,14.18,1.75,4,0,NaN,NaN,NaN,69.47,1.1,230.85,130.29,1009.03,NaN,27.94,NaN,0,19-12-2022,19,12,2022
Mumbai,71.17,132.17,44.07,NaN,17.28,13.12,21.01,1.75,4.08,0,NaN,NaN,NaN,68.87,0.98,199.91,155.83,1009.27,NaN,26.49,NaN,0,20-12-2022,20,12,2022
Mumbai,79.35,164.6,49.85,NaN,23.93,11.63,17.41,1.76,4.08,0,NaN,NaN,NaN,77.07,0.71,181.12,115.33,1009.95,NaN,24.36,NaN,0,21-12-2022,21,12,2022
Mumbai,74.62,168.31,54.63,0.95,34.08,14.94,18.11,1.4,4.08,0,NaN,NaN,NaN,75.21,0.91,190.81,132.92,1009.84,NaN,25.05,NaN,0,22-12-2022,22,12,2022
Mumbai,59.2,142.72,42.31,10.97,30.56,18.96,25.35,1.15,4.07,0,NaN,NaN,NaN,68.91,1.03,191.29,137.9,1010.48,NaN,24.33,NaN,0,23-12-2022,23,12,2022
Mumbai,46.15,123.28,26.38,10.7,29.58,17.65,26.41,0.95,4.04,0,NaN,NaN,NaN,58.3,1.06,163.23,158.11,1011.47,NaN,22.75,NaN,0,24-12-2022,24,12,2022
Mumbai,53.16,147.08,29,15.84,37.17,17.11,31.88,1.23,4.08,0,NaN,NaN,NaN,66.68,0.72,173.32,161.09,1011.51,NaN,22.05,NaN,0,25-12-2022,25,12,2022
Mumbai,62.23,156.77,25.25,6.55,23.74,15.89,26.64,1.19,4.09,0,NaN,NaN,NaN,74.61,0.79,175.73,140.29,1012.73,NaN,22.82,NaN,0,26-12-2022,26,12,2022
Mumbai,68.03,182.38,26.57,2.1,18.08,15.03,21.26,1.31,4.05,0,NaN,NaN,NaN,77.62,1.08,180.57,140.96,1013.5,NaN,23.54,NaN,0,27-12-2022,27,12,2022
Mumbai,67.85,181.56,39.88,3.96,30.16,12.05,27.71,1.38,4,0,NaN,NaN,NaN,77.73,0.94,179.72,154.85,1014.31,NaN,23.73,NaN,0,28-12-2022,28,12,2022
Mumbai,74.86,204.98,64.3,20.6,58.71,13,22.28,1.58,4.06,0,NaN,NaN,NaN,78.01,0.87,184.55,73.03,1015.57,NaN,24.36,NaN,0,29-12-2022,29,12,2022
Mumbai,70.79,189.37,46.32,5.76,36.86,13.08,21.71,1.29,4.04,0,NaN,NaN,NaN,76.4,1.01,186.05,152.57,1016.52,NaN,24.2,NaN,0,30-12-2022,30,12,2022
Mumbai,52.43,133.25,23.47,2.29,14.24,16.01,19.24,1.07,3.92,0,NaN,NaN,NaN,73.65,1.27,181.93,143.27,1016.12,NaN,23.56,NaN,0,31-12-2022,31,12,2022
Mumbai,42.71,124.39,22.69,8.56,21.62,17.21,22.77,0.99,3.95,0,NaN,NaN,NaN,71.33,1.03,176.17,161.43,1015.77,NaN,22.13,NaN,0,01-01-2023,1,1,2023
Mumbai,53.02,148.67,33.8,1.82,22.95,14.34,38.14,1.29,4.06,0,NaN,NaN,NaN,76.12,1.12,171.75,156.3,1014.75,NaN,22.65,NaN,0,02-01-2023,2,1,2023
Mumbai,61.68,165.36,44.29,6.77,38,13.33,33.18,1.26,4.16,0,NaN,NaN,NaN,77.98,1.04,182.89,149.79,1014.62,NaN,22.66,NaN,0,03-01-2023,3,1,2023
Mumbai,55.9,161.51,39.86,6.56,36.56,12.21,28.53,1.32,4.05,0,NaN,NaN,NaN,75.79,0.91,176.15,144.58,1013.28,NaN,23.03,NaN,0,04-01-2023,4,1,2023
Mumbai,69.42,201.08,61.23,7.15,56.23,10.5,36.28,1.52,4.04,0,NaN,NaN,NaN,76.01,0.78,177.54,137.42,1013.92,NaN,23.89,NaN,0,05-01-2023,5,1,2023
Mumbai,65.25,186.84,40.04,10.03,31.21,12.57,30.27,1.46,4.08,0,NaN,NaN,NaN,72.65,0.95,162.94,147.49,1015.49,NaN,25.77,NaN,0,06-01-2023,6,1,2023
Mumbai,66.91,178.6,36.65,4.84,22.68,15.1,27.15,1.33,4.07,0,NaN,NaN,NaN,71.47,0.87,173.44,141.65,1015.43,NaN,26.14,NaN,0,07-01-2023,7,1,2023
Mumbai,59.41,183.83,40.95,10.51,24.05,14.18,31.37,1.46,4.46,0,NaN,NaN,NaN,72.48,0.86,139.62,167.32,1015.21,NaN,24.51,NaN,0,08-01-2023,8,1,2023
Mumbai,34.63,100.25,31.21,13.39,20.78,16.04,35.75,1.11,NaN,0,NaN,NaN,NaN,59.12,1.18,172.39,157.07,1015.69,NaN,24.83,NaN,0,09-01-2023,9,1,2023
Mumbai,50.29,147.42,37.17,6.51,31.77,14.83,49.68,1.18,NaN,0,NaN,NaN,NaN,63.91,0.92,177.8,155.33,1014.78,NaN,23.69,NaN,0,10-01-2023,10,1,2023
Mumbai,61.03,169.05,51.38,10.43,53.36,10.58,38.5,1.27,NaN,0,NaN,NaN,NaN,72.87,0.94,181.04,145.38,1013.01,NaN,22.75,NaN,0,11-01-2023,11,1,2023
Mumbai,46.47,132.19,36.78,5.79,23.59,13.98,0.1,1.11,0.12,0,NaN,NaN,NaN,75.25,1.1,162.58,157.43,1012.36,NaN,23.1,NaN,0,12-01-2023,12,1,2023
Mumbai,60.21,191.82,18.61,NaN,4.55,12.41,NaN,0.7,0.05,0,NaN,NaN,NaN,75.1,1.28,169.88,162.51,1013.37,NaN,22.51,NaN,0,13-01-2023,13,1,2023
Mumbai,59.63,195.52,10.16,12.18,10.12,11.98,NaN,0.77,0.07,0,NaN,NaN,NaN,62.43,1.27,175.9,159.02,1013.33,NaN,20.84,NaN,0,14-01-2023,14,1,2023
Mumbai,53.59,174.6,36.13,10.77,36.72,10.35,4.66,1.24,0.08,0,NaN,NaN,NaN,70.16,0.86,180.19,157.84,1011.61,NaN,20.65,NaN,0,15-01-2023,15,1,2023
Mumbai,63.79,187.11,38.76,6.69,39.44,11.63,6.89,1.28,0.08,0,NaN,NaN,NaN,77.03,0.87,182.43,146.75,1011.77,NaN,21,NaN,0,16-01-2023,16,1,2023
Mumbai,66.45,141.49,49.49,11.59,51.68,8.76,11.32,1.49,0.12,0,NaN,NaN,NaN,79.8,0.95,173.07,149.65,1012.25,NaN,21.06,NaN,0,17-01-2023,17,1,2023
Mumbai,97.63,159.62,53.62,30.22,75.22,9.12,13.04,1.68,0.12,0,NaN,NaN,NaN,79.63,0.79,178.37,153.03,1013.02,NaN,22.1,NaN,0,18-01-2023,18,1,2023
Mumbai,67.97,140.65,79.47,17.78,89.25,10.17,14.76,1.92,0.11,0,NaN,NaN,NaN,84.01,0.65,181.01,125.25,1012.99,NaN,22.02,NaN,0,19-01-2023,19,1,2023
Mumbai,50.67,97.91,28.16,4.92,16.56,9.39,9.37,1.28,0.91,0,NaN,NaN,NaN,81.06,0.71,183.76,166.2,1012.92,NaN,22.65,NaN,0,20-01-2023,20,1,2023
Mumbai,38.14,74.36,14.4,4.11,12.32,10.69,6.69,1.08,1.84,0,NaN,NaN,NaN,75.96,1.05,182.97,136.94,1013.25,NaN,22.71,NaN,0,21-01-2023,21,1,2023
Mumbai,32.89,57.26,8.77,8.72,8.84,10.72,9.48,0.91,1.8,0,NaN,NaN,NaN,60.48,1.18,182.02,169.49,1012.69,NaN,21.82,NaN,0,22-01-2023,22,1,2023
Mumbai,40.09,69.61,20.39,26.09,27.52,8.82,16.24,0.95,1.35,0,NaN,NaN,NaN,64.25,1.29,174.62,165.11,1012.02,NaN,20.63,NaN,0,23-01-2023,23,1,2023
Mumbai,42.72,80.31,11.09,47.75,58.84,NaN,12.2,0.95,1.36,0.23,NaN,1.92,2.86,62.87,1.12,166.7,171.45,1012.4,NaN,20.69,NaN,0,24-01-2023,24,1,2023
Mumbai,47.49,92.64,8.39,46.41,54.79,NaN,11.23,0.99,0.85,0.68,NaN,4.01,7.39,65.7,1.33,177.4,166.76,1012.29,NaN,20.65,NaN,0,25-01-2023,25,1,2023
Mumbai,54.48,116.57,10.87,46.32,57.19,NaN,10.98,1.12,1.65,0.36,NaN,4.21,8.59,71.54,1.16,174.25,175.53,1011.61,NaN,21.27,NaN,0,26-01-2023,26,1,2023
Mumbai,62.45,121.53,34.02,28.07,62.09,NaN,21.51,1.25,1.67,0.31,NaN,3.55,8.53,78.86,0.9,177.37,156.06,1010.59,NaN,23.47,NaN,0,27-01-2023,27,1,2023
Mumbai,50.26,105.89,51.33,21.12,72.45,NaN,14.87,1.34,1.6,0.35,NaN,6.31,4.97,81.39,0.87,175.93,175.22,1009.71,NaN,24.13,NaN,0,28-01-2023,28,1,2023
Mumbai,39.64,91.45,52.43,14,66.42,NaN,7.64,1.31,2.07,0.42,NaN,5.3,7.31,85.82,0.85,180.42,136.11,1009.39,NaN,23.95,NaN,0,29-01-2023,29,1,2023
Mumbai,38.96,91,24.66,15.01,39.67,NaN,12.03,1.01,1.23,0.22,NaN,4.73,8.05,85,1.22,184.75,95.7,1012.21,NaN,22.95,NaN,0,30-01-2023,30,1,2023
Mumbai,78.44,116.46,26.59,33.84,59.54,0.68,9.7,1.23,0.97,0.4,NaN,3.65,5.19,80.35,1.23,201.85,165.04,1011.78,NaN,23.34,NaN,0,31-01-2023,31,1,2023
Mumbai,83.4,102.94,9.59,47.87,57.46,NaN,9.76,1.18,1.58,0.44,NaN,4.4,5.87,70.26,1.09,162.38,177.45,1010.91,NaN,25.33,NaN,0,01-02-2023,1,2,2023
Mumbai,69.44,92.87,4.49,50.33,54.8,1.2,9.09,1.1,1.41,0.43,NaN,4.46,5.57,60.8,1.31,156.19,187.4,1011.24,NaN,26.58,NaN,0,02-02-2023,2,2,2023
Mumbai,70.52,96.7,27.27,63.22,90.47,NaN,15.91,1.22,1.43,0.51,NaN,3.39,6.18,69.92,0.83,182.15,199.44,1012.19,NaN,24.82,NaN,0,03-02-2023,3,2,2023
Mumbai,82.13,107.66,60.69,54.42,111.95,1.15,27.86,1.43,1.77,0.3,NaN,4.45,4.79,75.96,1,178.21,188.39,1010.76,NaN,23.85,NaN,0,04-02-2023,4,2,2023
Mumbai,103.67,123.24,28.07,66.13,92.56,NaN,15.42,1.47,1.12,0.27,NaN,3.28,6.27,83.52,0.77,184.34,144.34,1009.83,NaN,23.65,NaN,0,05-02-2023,5,2,2023
Mumbai,77.1,103.08,5.17,57.29,62.45,NaN,8.84,1.24,1.14,0.48,NaN,5.38,7.1,73.09,0.98,192.55,208.23,1010.72,NaN,23.77,NaN,0,06-02-2023,6,2,2023
Mumbai,49.72,74.64,16.33,41.42,57.75,0.03,5.85,1.03,1.28,0.5,NaN,3.55,5.98,74.35,1.18,199.17,208.35,1010.44,NaN,24.18,NaN,0,07-02-2023,7,2,2023
Mumbai,97.38,132.48,59.49,62.56,122.05,NaN,8.98,1.36,0.95,0.33,NaN,4.6,5.52,77.53,0.94,180.98,197.49,1010.44,NaN,23.79,NaN,0,08-02-2023,8,2,2023
Mumbai,88.98,131.54,51.28,56.42,107.71,0.03,10.58,1.6,1.11,0.21,NaN,3.46,3.36,74.96,0.94,185.34,213.1,1010.74,NaN,25.05,NaN,0,09-02-2023,9,2,2023
Mumbai,63.51,92.44,17.73,46.15,63.88,NaN,6.07,1.35,0.88,0.22,NaN,4.27,6.65,73.03,1.02,217.48,208.17,1012.18,NaN,24.73,NaN,0,10-02-2023,10,2,2023
Mumbai,39.78,67.55,28.57,39.11,67.68,0.1,6.74,1.12,0.9,0.31,NaN,3.52,4.53,57.52,1.19,186.04,253.45,1012.95,NaN,24.48,NaN,0,11-02-2023,11,2,2023
Mumbai,57.16,95.3,61.33,46.16,107.49,NaN,9.68,1.29,0.8,0.36,NaN,3.56,9.05,61.22,1.14,173.93,260.97,1012.64,NaN,24.59,NaN,0,12-02-2023,12,2,2023
Mumbai,45.08,85.89,14.05,47.48,61.53,NaN,5.68,1.14,1.28,0.43,NaN,3.86,3.88,50.78,1.1,170.98,269.5,1012.59,NaN,26.97,NaN,0,13-02-2023,13,2,2023
Mumbai,67.68,116.95,47.9,44.45,88.74,NaN,20.07,1.27,1.45,0.34,NaN,4.37,5.67,60.8,0.94,177.49,283.43,1012.46,NaN,25.26,NaN,0,14-02-2023,14,2,2023
Mumbai,89.36,138.13,44.64,62.09,106.74,NaN,11.58,1.5,1.27,0.25,NaN,4.6,7.19,68.83,0.94,181.24,266.81,1010.81,NaN,24.73,NaN,0,15-02-2023,15,2,2023
Mumbai,85.57,140.35,57.28,62,119.25,NaN,8.91,1.7,0.87,0.33,NaN,4.66,3.66,60.65,0.98,182.13,286.19,1011.04,NaN,26.43,NaN,0,16-02-2023,16,2,2023
Mumbai,93.27,147.75,70.07,52.24,115.57,73.14,11.97,1.69,1.06,0.3,NaN,3.61,9.68,62.09,0.98,194.04,304.52,1011.62,NaN,26.35,NaN,0,17-02-2023,17,2,2023
Mumbai,91.12,144.59,18.11,21.59,39.67,0.22,3.84,1.88,1.22,0.48,NaN,3.54,5.45,63.15,1.02,185.19,294.61,1011.9,NaN,26.59,NaN,0,18-02-2023,18,2,2023
Mumbai,84.15,137.27,26.46,15.62,40.65,NaN,7.69,1.82,1.01,0.35,NaN,5.32,5.44,65.11,1.01,185.01,293.35,1011.81,NaN,25.84,NaN,0,19-02-2023,19,2,2023
Mumbai,74.08,110.19,18.49,22.9,40.76,0.03,7.18,1.56,0.77,0.25,NaN,3.06,6.5,83.4,1.02,182.41,269.29,1012.32,NaN,25.01,NaN,0,20-02-2023,20,2,2023
Mumbai,80.74,113.84,25.89,44.42,70.31,NaN,8.79,2.05,1.24,0.3,NaN,4.98,3.98,80.36,0.92,206.78,279.84,1012.89,NaN,25.46,NaN,0,21-02-2023,21,2,2023
Mumbai,39.9,68.45,18.75,28.95,47.7,NaN,6.44,1.35,0.9,0.44,NaN,4.71,6.93,81.1,1.15,200.45,251.55,1012.51,NaN,24.61,NaN,0,22-02-2023,22,2,2023
Mumbai,66.16,111.36,19.54,62.52,82.06,NaN,4.91,1.47,5.23,0.26,NaN,4.53,7.27,69.5,1,192.46,279.42,1011.71,NaN,25.64,NaN,0,23-02-2023,23,2,2023
Mumbai,78.58,117.32,14.14,33.57,44.72,NaN,3.43,1.45,0.98,0.43,NaN,5,8.26,65.4,1.24,220.68,315.28,1012.86,NaN,27.64,NaN,0,24-02-2023,24,2,2023
Mumbai,67.48,105.59,15.28,28.05,42.04,NaN,3.27,1.32,0.84,0.46,NaN,5.99,3.48,62.81,1.16,210.66,265.88,1014.2,NaN,26.38,NaN,0,25-02-2023,25,2,2023
Mumbai,86.26,133.96,37.9,44.88,82.77,NaN,1.83,1.66,0.74,0.25,NaN,4.87,4.48,67.1,1.11,179.42,277.58,1014.64,NaN,25.95,NaN,0,26-02-2023,26,2,2023
Mumbai,68.82,108.37,31.37,41.18,71.31,NaN,1.02,1.49,1.01,0.39,NaN,5.53,4.83,65.92,0.92,193.86,267.3,1014.36,NaN,26.26,NaN,0,27-02-2023,27,2,2023
Mumbai,56.8,99.73,36.79,40.09,75.87,NaN,1.55,1.51,1.08,0.4,NaN,4.81,9.43,67.71,0.99,195.05,269.04,1014.56,NaN,25.84,NaN,0,28-02-2023,28,2,2023
Mumbai,64.06,108.26,44.59,41.16,85.53,NaN,2.51,1.92,1.19,0.44,NaN,3.79,8.62,67.38,0.93,195.11,263.28,1014.89,NaN,26.31,NaN,0,01-03-2023,1,3,2023
Mumbai,102.81,167.59,64.34,62.72,126.22,NaN,6.78,2.22,0.96,0.32,NaN,4.41,5.89,62.4,0.83,194.81,245.15,1014.98,NaN,27.18,NaN,0,02-03-2023,2,3,2023
Mumbai,119.25,184.29,88.99,57.89,138.91,NaN,12.51,2.53,1.66,0.59,NaN,4.46,3.76,65.36,0.8,187.74,243.41,1015.42,NaN,26.99,NaN,0,03-03-2023,3,3,2023
Mumbai,120.65,175.75,73.3,58.07,131.35,NaN,8.98,2.75,0.79,0.34,NaN,3.58,7.42,68.53,0.74,195.31,226.22,1015.01,NaN,27.72,NaN,0,04-03-2023,4,3,2023
Mumbai,118.68,173.48,36.77,48.45,85.22,NaN,6.24,2.36,0.73,0.4,NaN,3.8,4.73,70.37,0.8,187.32,198.38,1014.44,NaN,28.11,NaN,0,05-03-2023,5,3,2023
Mumbai,91.49,152.95,18.72,35.96,54.67,NaN,3.9,2.07,1.44,0.47,NaN,2.62,5.81,53.22,1.2,159.84,187.29,1013.1,NaN,29.4,NaN,0,06-03-2023,6,3,2023
Mumbai,41.82,71.38,12.25,36.33,48.56,0.02,0.19,1.46,1.93,0.39,NaN,4.24,6.24,55.3,1.3,146.33,164.12,1013.09,NaN,27.91,NaN,0,07-03-2023,7,3,2023
Mumbai,52.6,81.47,34.76,33.01,63.72,NaN,3.45,1.38,2.07,0.35,NaN,4.68,7.18,62.75,0.96,190.15,247.82,1012.98,NaN,27.1,NaN,0,08-03-2023,8,3,2023
Mumbai,56.69,90.49,32.16,38.81,70.43,NaN,3.26,1.51,3.23,0.3,NaN,4.77,2.98,52.05,0.93,177.84,278.55,1012.34,NaN,28.64,NaN,0,09-03-2023,9,3,2023
Mumbai,39.09,66,18.38,39.1,57.48,NaN,0.8,1.36,3.18,0.49,NaN,4.86,4.19,44.95,1.05,186.84,273.66,1011.75,NaN,28.59,NaN,0,10-03-2023,10,3,2023
Mumbai,63.75,98.72,58.13,39.37,95.46,NaN,3.46,1.51,2.01,0.38,NaN,2.42,5.65,59.05,0.85,199.44,257.67,1010.95,NaN,28.31,NaN,0,11-03-2023,11,3,2023
Mumbai,78.79,118.95,43.44,37.49,77.99,NaN,3.02,1.57,1.41,0.3,NaN,2.77,5.94,59.1,0.79,193.37,242.75,1010.49,NaN,29.18,NaN,0,12-03-2023,12,3,2023
Mumbai,91.99,132.76,38.52,36.42,70.92,NaN,3.49,1.85,0.87,0.46,NaN,3.56,8.02,59.48,0.85,185.11,243.4,1009.5,NaN,29.23,NaN,0,13-03-2023,13,3,2023
Mumbai,76.71,109.82,30.84,36.25,67.07,NaN,2.8,1.66,0.8,0.45,NaN,3.54,4.83,66.31,0.84,190.26,227.27,1008.35,NaN,28.62,NaN,0,14-03-2023,14,3,2023
Mumbai,50.8,88.81,17.75,31.95,49.7,NaN,1.28,1.4,1.04,0.39,NaN,3.77,7.15,67.84,0.82,199.16,148.05,1007.11,NaN,27.84,NaN,0,15-03-2023,15,3,2023
Mumbai,42.49,76.43,8.68,22.94,31.63,NaN,NaN,1.19,4.31,0.37,NaN,3.7,4.84,80.82,1.15,178.28,174.82,1008.68,NaN,26.9,NaN,0,16-03-2023,16,3,2023
Mumbai,39.77,74.81,25.1,18.08,43.18,NaN,0.38,1.2,3.01,0.32,NaN,5.14,6.23,75.25,1.04,181.55,257.66,1009.44,NaN,26.56,NaN,0,17-03-2023,17,3,2023
Mumbai,36.53,68.29,20.16,14.57,34.73,NaN,0.22,1.08,2.5,0.38,NaN,3.77,6.86,79.35,0.92,202.15,258.06,1008.43,NaN,26.84,NaN,0,18-03-2023,18,3,2023
Mumbai,25.46,49.35,15.28,15.38,30.66,NaN,NaN,0.92,0.8,0.33,NaN,4.03,6.99,74.3,1.09,201.51,308.6,1008.35,NaN,26.67,NaN,0,19-03-2023,19,3,2023
Mumbai,19.23,41.82,9.52,19.78,29.23,NaN,NaN,0.87,0.82,0.39,NaN,3.79,6.37,67.08,0.87,205.34,342.38,1008.08,NaN,26.91,NaN,0,20-03-2023,20,3,2023
Mumbai,19.16,37.21,17.49,12.61,30.1,NaN,0.01,0.92,1.1,0.45,NaN,4.26,2.7,78.75,0.9,166.74,288.56,1008.64,NaN,24.83,NaN,0,21-03-2023,21,3,2023
Mumbai,18.51,38.07,22.1,12.82,34.92,NaN,NaN,0.96,0.77,0.27,NaN,3.68,4.14,74.14,0.83,195.05,329.66,1009.5,NaN,26.41,NaN,0,22-03-2023,22,3,2023
Mumbai,16.38,34.35,18.55,13.2,31.74,NaN,NaN,0.94,0.82,0.25,NaN,3.62,6.15,73.46,0.86,196.07,323.51,1009.78,NaN,26.81,NaN,0,23-03-2023,23,3,2023
Mumbai,18.49,40.24,22.55,10.82,33.37,NaN,NaN,0.96,0.76,0.28,NaN,3.8,5.1,76.81,0.92,197.45,349.15,1009.85,NaN,26.7,NaN,0,24-03-2023,24,3,2023
Mumbai,22.86,49.11,16.85,34.07,50.92,NaN,NaN,0.92,0.99,0.54,NaN,4.69,5.69,66.4,0.96,195.12,362.21,1010.86,NaN,25.86,NaN,0,25-03-2023,25,3,2023
Mumbai,23.95,48.59,10.92,22.29,33.2,NaN,NaN,0.94,1.68,0.23,NaN,3.75,4.33,66.63,0.95,194.65,341.15,1010.67,NaN,25.56,NaN,0,26-03-2023,26,3,2023
